file,label,category,duration_sec,loopable,default_volume,license,source_url,notes
ambient/freshwater_flow_bed/freshwater_flow_bed_02.wav,freshwater_flow_bed,bed,98.66,true,0.5,CC0,https://freesound.org/people/KolbyRFX/sounds/852478/,WATRUndwtr_Underwater Bubble Flow Loop_KOLBYR_FREE SOUNDS by KolbyRFX
ambient/rain_surface_bed/rain_surface_bed_01.wav,rain_surface_bed,bed,139.347,true,0.5,CC0,https://freesound.org/people/TSP-Talk/sounds/846299/,"Post‑Rain Birdsong in Large Cherry Tree – Rural Altenthann Soundscape (192 kHz, Jecklin Omni) - 260224_003 by TSP-Talk"
ambient/rain_surface_bed/rain_surface_bed_02.wav,rain_surface_bed,bed,130.0,true,0.5,CC0,https://freesound.org/people/TSP-Talk/sounds/844074/,Altenthann Winter Hailstorm – Rooftop Impact Ambience STEREO (3 February 2026) - 20260203 by TSP-Talk
ambient/rural_bed/rural_bed_01.wav,rural_bed,bed,58.0,true,0.45,CC0,https://freesound.org/people/brunoboselli/sounds/458113/,Countryside by brunoboselli
ambient/rural_bed/rural_bed_02.wav,rural_bed,bed,155.937,true,0.45,CC0,https://freesound.org/people/deleted_user_2104797/sounds/324495/,EXT Quiet Valley.wav by deleted_user_2104797
ambient/urban_distant_bed/urban_distant_bed_01.wav,urban_distant_bed,bed,120.594,true,0.4,CC0,https://freesound.org/people/simgo/sounds/380687/,Soft City Park Ambience by simgo
ambient/urban_distant_bed/urban_distant_bed_02.wav,urban_distant_bed,bed,70.39,true,0.4,CC0,https://freesound.org/people/tferrino/sounds/635948/,Rave Party - far away (4/5) by tferrino
ambient/transport_exterior_bed/transport_exterior_bed_01.wav,transport_exterior_bed,bed,103.169,true,0.4,CC0,https://freesound.org/people/johanwestling/sounds/460178/,forest_ambience_steady_breeze_summer_sweden_leaves_light_wind_distant_highway_loop_m10.wav by johanwestling
ambient/transport_exterior_bed/transport_exterior_bed_02.wav,transport_exterior_bed,bed,136.16,true,0.4,CC0,https://freesound.org/people/visionear/sounds/573322/,Freeway distant Ambience 405 West LA loop edlarez vsnr.wav by visionear
ambient/transport_cabin_bed/transport_cabin_bed_01.wav,transport_cabin_bed,bed,154.786,true,0.45,CC0,https://freesound.org/people/FillSoko/sounds/456092/,Airplane cabin ambience / atmosphere Airbus A330-300 by FillSoko
ambient/transport_cabin_bed/transport_cabin_bed_02.wav,transport_cabin_bed,bed,120.0,true,0.45,CC0,https://freesound.org/people/jasonm911/sounds/853742/,Airplane Cabin (near ground) by jasonm911
ambient/indoor_roomtone/indoor_roomtone_01.wav,indoor_roomtone,bed,31.06,true,0.35,CC0,https://freesound.org/people/leonelmail/sounds/329569/,Roomtone Bedroom Yew by leonelmail
ambient/indoor_roomtone/indoor_roomtone_02.wav,indoor_roomtone,bed,115.733,true,0.35,CC0,https://freesound.org/people/kyles/sounds/637808/,room tone small space quiet.flac by kyles
ambient/study_office_bed/study_office_bed_01.wav,study_office_bed,bed,126.897,true,0.35,CC0,https://freesound.org/people/leonelmail/sounds/427860/,Roomtone House Open Lite Birds-Fridge by leonelmail
ambient/study_office_bed/study_office_bed_02.wav,study_office_bed,bed,125.128,true,0.35,CC0,https://freesound.org/people/170026/sounds/407735/,Office Ambience.wav by 170026
ambient/cafe_hospitality_bed/cafe_hospitality_bed_01.wav,cafe_hospitality_bed,bed,121.491,true,0.4,CC0,https://freesound.org/people/domasmo/sounds/376456/,Pub in Cambridge by domasmo
ambient/cafe_hospitality_bed/cafe_hospitality_bed_02.wav,cafe_hospitality_bed,bed,60.922,true,0.4,CC0,https://freesound.org/people/apintofmild/sounds/839104/,Mines a pint by apintofmild
ambient/public_interior_murmur/public_interior_murmur_01.wav,public_interior_murmur,bed,57.184,true,0.4,CC0,https://freesound.org/people/eguobyte/sounds/360703/,Large_crowd_medium_distance_stereo.wav by eguobyte
ambient/public_interior_murmur/public_interior_murmur_02.wav,public_interior_murmur,bed,155.721,true,0.4,CC0,https://freesound.org/people/Pfannkuchn/sounds/457605/,"Party-People indoor 02 - lively, louder (german) by Pfannkuchn"
ambient/mechanical_hum_soft/mechanical_hum_soft_01.wav,mechanical_hum_soft,bed,89.584,true,0.35,CC0,https://freesound.org/people/lupalenzuela/sounds/328361/,Machine0.wav by lupalenzuela
ambient/mechanical_hum_soft/mechanical_hum_soft_02.wav,mechanical_hum_soft,bed,49.087,true,0.35,CC0,https://freesound.org/people/sethlind/sounds/332840/,hum in garage close.wav by sethlind
ambient/large_hall_roomtone/large_hall_roomtone_01.wav,large_hall_roomtone,bed,103.122,true,0.35,CC0,https://freesound.org/people/Astounded/sounds/483127/,Gap Cathedral France by Astounded
ambient/large_hall_roomtone/large_hall_roomtone_02.wav,large_hall_roomtone,bed,108.337,true,0.35,CC0,https://freesound.org/people/Tonmeister88/sounds/557380/,AMB_Wind_Howling_empty Church close to window_48kHz.wav by Tonmeister88
ambient/recreation_distant_bed/recreation_distant_bed_01.wav,recreation_distant_bed,bed,53.76,true,0.4,CC0,https://freesound.org/people/roisin.gleeson/sounds/699129/,Forrest_Pine_trees_sway_Creak_Dusk_distant_Voice_Kuipto_Adelaide_Australia_02.wav by roisin.gleeson
ambient/recreation_distant_bed/recreation_distant_bed_02.wav,recreation_distant_bed,bed,129.707,true,0.4,CC0,https://freesound.org/people/timothyd4y/sounds/587907/,Forest at Night Ambience by timothyd4y
ambient/animal_facility_distant_bed/animal_facility_distant_bed_01.wav,animal_facility_distant_bed,bed,192.0,true,0.4,CC0,https://freesound.org/people/sounds_from_palestine/sounds/817745/,"Rural Evening Soundscape with Bees, Donkey, and Aircraft – Birzeit, Palestine by sounds_from_palestine"
ambient/animal_facility_distant_bed/animal_facility_distant_bed_02.wav,animal_facility_distant_bed,bed,56.0,true,0.4,CC0,https://freesound.org/people/sounds_from_palestine/sounds/817744/,Evening Crickets in an Olive Grove – Palestinian Village by sounds_from_palestine
triggers/light_rain/light_rain_01.wav,light_rain,loop,119.746,true,0.5,CC0,https://freesound.org/people/Artem_Zaitsev/sounds/835893/,Light Rain with Voices by Artem_Zaitsev
triggers/light_rain/light_rain_02.wav,light_rain,loop,92.376,true,0.5,CC0,https://freesound.org/people/visionear/sounds/573335/,Soft Rain Ambience edlarez vsnr.wav by visionear
triggers/rain_on_window/rain_on_window_01.wav,rain_on_window,loop,122.0,true,0.5,CC0,https://freesound.org/people/Erbsland-Music/sounds/428604/,Strong Rain on Roof Inside of the Room (Re-Pitch) by Erbsland-Music
triggers/rain_on_window/rain_on_window_02.wav,rain_on_window,loop,89.505,true,0.5,CC0,https://freesound.org/people/simonjsounds/sounds/484195/,Outsite raining by simonjsounds
triggers/ocean_waves/ocean_waves_01.wav,ocean_waves,loop,179.71,true,0.5,CC0,https://freesound.org/people/SamsterBirdies/sounds/578524/,Calm ocean waves by SamsterBirdies
triggers/ocean_waves/ocean_waves_02.wav,ocean_waves,loop,125.506,true,0.5,CC0,https://freesound.org/people/Rmutt/sounds/149079/,oceanwaves-8.wav by Rmutt
triggers/shore_lapping/shore_lapping_01.wav,shore_lapping,loop,59.279,true,0.45,CC0,https://freesound.org/people/ceich93/sounds/318064/,Water_Lapping_River.wav by ceich93
triggers/shore_lapping/shore_lapping_02.wav,shore_lapping,loop,164.628,true,0.45,CC0,https://freesound.org/people/Alex_hears_things/sounds/352356/,Gentle small waves lapping on shore.wav by Alex_hears_things
triggers/stream_flow/stream_flow_01.wav,stream_flow,loop,34.612,true,0.5,CC0,https://freesound.org/people/mycompasstv/sounds/474288/,Babbling Brook by mycompasstv
triggers/stream_flow/stream_flow_02.wav,stream_flow,loop,35.991,true,0.5,CC0,https://freesound.org/people/VKProduktion/sounds/231536/,Creek 06 (loop) by VKProduktion
triggers/waterfall_distant/waterfall_distant_01.wav,waterfall_distant,loop,119.27,true,0.45,CC0,https://freesound.org/people/felix.blume/sounds/671336/,"Forest cliff rumbling with wind blowing, gust, waterfall far away, forest rumor, slight birds and subtle cricket, recorded at El Abismo in Amazon rainforest by felix.blume"
triggers/waterfall_distant/waterfall_distant_02.wav,waterfall_distant,loop,120.236,true,0.45,CC0,https://freesound.org/people/felix.blume/sounds/670331/,"Forest cliff rumbling with wind blowing, waterfall far away, forest rumor, slight birds, subtle cricket, recorded at El Abismo in Amazon rainforest by felix.blume"
triggers/fountain_flow/fountain_flow_01.wav,fountain_flow,loop,121.5,true,0.45,CC0,https://freesound.org/people/nickmaysoundmusic/sounds/460559/,fountain_ambience_2_courtyard_abbey_gardens_stereo.wav by nickmaysoundmusic
triggers/fountain_flow/fountain_flow_02.wav,fountain_flow,loop,87.273,true,0.45,CC0,https://freesound.org/people/pepasystem/sounds/819768/,Small Brook Flowing Around Rocks by pepasystem
triggers/water_drip/water_drip_01.wav,water_drip,trigger,0.595,false,0.5,CC0,https://freesound.org/people/deleted_user_2104797/sounds/166317/,Water_drop_1.wav by deleted_user_2104797; fs_loopable=False
triggers/water_drip/water_drip_02.wav,water_drip,trigger,0.683,false,0.5,CC0,https://freesound.org/people/deleted_user_2104797/sounds/166325/,Water_drop_9.wav by deleted_user_2104797; fs_loopable=False
triggers/water_drip/water_drip_03.wav,water_drip,trigger,0.733,false,0.5,CC0,https://freesound.org/people/deleted_user_2104797/sounds/166322/,Water_drop_8.wav by deleted_user_2104797; fs_loopable=True
triggers/shower_flow/shower_flow_01.wav,shower_flow,loop,72.761,true,0.45,CC0,https://freesound.org/people/richwise/sounds/584945/,Rain Loop 1 by richwise
triggers/shower_flow/shower_flow_02.wav,shower_flow,loop,142.227,true,0.45,CC0,https://freesound.org/people/richwise/sounds/584944/,Rain Loop 2 by richwise
triggers/gentle_wind/gentle_wind_01.wav,gentle_wind,loop,120.292,true,0.45,CC0,https://freesound.org/people/PLukx/sounds/430585/,AMB_Summer_field_countryside_distant_people_cowbell_high trees.wav by PLukx
triggers/gentle_wind/gentle_wind_02.wav,gentle_wind,loop,30.0,true,0.45,CC0,https://freesound.org/people/InChristAlone/sounds/615441/,Burning Bush by InChristAlone; fs_loopable=True
triggers/leaf_rustle/leaf_rustle_01.wav,leaf_rustle,loop,139.52,true,0.45,CC0,https://freesound.org/people/Anya_Media/sounds/523389/,"Forest, close up of trees rustling in the wind.wav by Anya_Media"
triggers/leaf_rustle/leaf_rustle_02.wav,leaf_rustle,loop,105.472,true,0.45,CC0,https://freesound.org/people/felix.blume/sounds/147794/,"Wind blowing in a plastic bag, on the ground, in the desert (Chile) by felix.blume"
triggers/grass_rustle/grass_rustle_01.wav,grass_rustle,loop,75.861,true,0.45,CC0,https://freesound.org/people/kyles/sounds/454359/,wind light breeze whips through grass aspen sparse corn gusts rustle.flac by kyles
triggers/grass_rustle/grass_rustle_02.wav,grass_rustle,loop,36.583,true,0.45,CC0,https://freesound.org/people/ReflektWave/sounds/843069/,"A light breeze, the rustle of reeds. The rustle of dry grass by ReflektWave"
triggers/bamboo_rustle/bamboo_rustle_01.wav,bamboo_rustle,loop,158.133,true,0.45,CC0,https://freesound.org/people/Yoyodaman234/sounds/335891/,Bamboo Creaking in Wind by Yoyodaman234
triggers/bamboo_rustle/bamboo_rustle_02.wav,bamboo_rustle,loop,78.019,true,0.45,CC0,https://freesound.org/people/csargent9/sounds/97120/,Bamboo_Wind.wav by csargent9
triggers/window_wind/window_wind_01.wav,window_wind,loop,114.469,true,0.4,CC0,https://freesound.org/people/SoundsLikeYukon/sounds/723569/,Riverdale south wind by SoundsLikeYukon
triggers/window_wind/window_wind_02.wav,window_wind,loop,120.25,true,0.4,CC0,https://freesound.org/people/flood-mix/sounds/413340/,"NYC Quiet Commercial Loft, Room tone, Light Street Noise by flood-mix"
triggers/distant_thunder/distant_thunder_01.wav,distant_thunder,long_tail_trigger,10.0,false,0.4,CC0,https://freesound.org/people/nednednerb/sounds/38250/,thunder7.wav by nednednerb; fs_loopable=False
triggers/distant_thunder/distant_thunder_02.wav,distant_thunder,long_tail_trigger,16.555,false,0.4,CC0,https://freesound.org/people/dr19/sounds/414064/,Distant Thunder isolated.wav by dr19; fs_loopable=True
triggers/distant_thunder/distant_thunder_03.wav,distant_thunder,long_tail_trigger,4.296,false,0.4,CC0,https://freesound.org/people/xUMR/sounds/486558/,thunder.rumble.loop.ogg by xUMR; fs_loopable=False
triggers/fireplace_crackle/fireplace_crackle_01.wav,fireplace_crackle,loop,30.0,true,0.45,CC0,https://freesound.org/people/InChristAlone/sounds/615441/,Burning Bush by InChristAlone; fs_loopable=True
triggers/fireplace_crackle/fireplace_crackle_02.wav,fireplace_crackle,loop,59.961,true,0.45,CC0,https://freesound.org/people/ceich93/sounds/263864/,fire_crackling.wav by ceich93
triggers/campfire_crackle/campfire_crackle_01.wav,campfire_crackle,loop,39.563,true,0.45,CC0,https://freesound.org/people/aerror/sounds/350757/,campfire.wav by aerror
triggers/campfire_crackle/campfire_crackle_02.wav,campfire_crackle,loop,50.016,true,0.45,CC0,https://freesound.org/people/florianreichelt/sounds/563764/,bonfire flames sizzling by florianreichelt
triggers/cicada_chorus/cicada_chorus_01.wav,cicada_chorus,loop,114.669,true,0.35,CC0,https://freesound.org/people/PLukx/sounds/430586/,AMB_Summer_field_countryside_cicadas_close_bees_stream.wav by PLukx
triggers/cicada_chorus/cicada_chorus_02.wav,cicada_chorus,loop,36.477,true,0.35,CC0,https://freesound.org/people/harryScary/sounds/268959/,Cicada Insects 8_26_13 7_54 AM.wav by harryScary
triggers/cricket_chirp/cricket_chirp_01.wav,cricket_chirp,loop,63.296,true,0.4,CC0,https://freesound.org/people/GB01/sounds/530477/,Cricket chirping by GB01 [from hq-mp3 preview]
triggers/cricket_chirp/cricket_chirp_02.wav,cricket_chirp,loop,43.417,true,0.4,CC0,https://freesound.org/people/deleted_user_7146007/sounds/383275/,Crickets Chirping At Night Free High Quality Sound FX by deleted_user_7146007
triggers/cricket_chirp/cricket_chirp_03.wav,cricket_chirp,loop,64.203,true,0.4,CC0,https://freesound.org/people/alienistcog/sounds/124424/,loud-cricket2.aif by alienistcog
